
0,4.26,9.09,-0.23,7.88,24.97,27.07,8.83,-2.08,1.78,-14.45,13.62,0.00,5.16,0.00,0.00,0.00
i,d,l,e
1,4.03,9.06,-0.27,4.53,19.06,31.21,8.96,-2.02,1.91,-22.08,13.06,0.00,5.12,0.00,0.00,0.00
2,3.87,9.27,-0.43,1.31,9.96,35.89,10.07,-1.94,1.66,-22.89,14.83,0.00,5.15,0.00,0.00,0.00
3,3.68,10.25,-0.56,4.39,1.21,44.13,11.40,-2.30,2.98,-33.79,11.73,0.00,5.16,0.00,0.00,0.00
4,3.72,9.61,-0.54,-4.92,-10.29,41.66,8.33,-0.96,3.31,-17.44,17.53,0.00,5.15,0.00,0.00,0.00
5,3.61,8.75,-0.82,-13.47,-19.51,34.05,7.78,-0.45,2.51,-22.30,0.73,0.00,5.15,0.00,0.00,0.00
6,3.49,8.86,-0.85,-18.51,-32.49,35.65,9.44,-1.66,2.05,-36.15,-1.15,0.00,5.15,0.00,0.00,0.00
7,3.60,9.17,-0.73,-10.42,-45.66,44.90,10.45,-2.42,2.05,-37.01,5.60,0.00,5.14,0.00,0.00,0.00
8,3.83,9.37,-0.58,-6.24,-46.18,44.70,9.49,-1.83,2.58,-40.68,1.62,0.00,5.15,0.00,0.00,0.00
9,3.82,9.14,-0.35,-2.73,-37.21,37.26,8.85,-1.30,2.29,-36.29,-0.44,0.00,5.15,0.00,0.00,0.00
10,3.65,9.16,-0.29,-0.37,-28.18,30.18,8.94,-1.10,2.23,-34.83,-2.24,0.00,5.16,0.00,0.00,0.00
11,3.55,9.12,-0.39,-2.11,-27.15,27.20,9.53,-1.05,1.94,-34.81,-0.15,0.00,5.15,0.00,0.00,0.00
12,3.61,9.27,-0.49,-11.80,-18.51,16.60,9.40,-1.36,2.13,-37.60,3.60,0.00,5.15,0.00,0.00,0.00
13,3.44,8.98,-0.11,-1.65,-14.53,14.17,9.05,-1.56,2.10,-35.14,3.79,0.00,5.15,0.00,0.00,0.00
14,3.35,8.92,0.00,-1.89,-12.55,6.15,8.87,-1.62,1.94,-34.95,2.67,0.00,5.15,0.00,0.00,0.00
15,3.27,8.76,0.13,-4.11,-9.28,-4.60,9.18,-1.53,1.97,-32.32,2.55,0.00,5.14,0.00,0.00,0.00
16,3.43,8.91,-0.05,-10.56,-8.72,-15.82,9.17,-1.27,1.96,-31.95,3.86,0.00,5.16,0.00,0.00,0.00
17,3.95,8.83,-0.35,-13.32,-6.84,-25.11,9.06,-1.13,1.91,-32.27,5.39,0.00,5.15,0.00,0.00,0.00
18,4.29,8.72,-0.74,-9.89,-8.59,-29.09,9.09,-1.07,1.79,-30.38,5.39,0.00,5.15,0.00,0.00,0.00
19,4.64,8.62,-0.90,-4.50,-17.25,-26.24,9.24,-1.15,1.77,-29.37,5.84,0.00,5.15,0.00,0.00,0.00
20,5.01,8.82,-0.74,2.61,-18.64,-22.82,9.32,-1.37,1.75,-28.00,6.64,0.00,5.15,0.00,0.00,0.00
21,5.33,8.95,-0.61,6.70,-13.44,-20.18,9.24,-1.43,1.84,-26.33,8.66,0.00,5.15,0.00,0.00,0.00
22,5.42,9.08,-0.49,5.67,-5.00,-18.89,9.29,-1.46,1.83,-24.24,8.07,0.00,5.16,0.00,0.00,0.00
23,5.37,9.24,-0.27,3.18,9.68,-23.97,9.34,-1.36,1.88,-21.89,8.58,0.00,5.15,0.00,0.00,0.00
24,5.24,9.14,-0.26,-0.41,18.49,-27.35,9.40,-1.35,2.05,-19.57,8.95,0.00,5.14,0.00,0.00,0.00
25,5.05,8.99,-0.36,-3.72,19.44,-28.15,9.50,-1.27,1.85,-17.46,8.77,0.00,5.14,0.00,0.00,0.00
26,4.81,8.87,-0.53,-9.02,12.24,-28.68,9.51,-1.28,1.76,-16.18,8.10,0.00,5.15,0.00,0.00,0.00
27,4.71,8.87,-0.43,-14.89,1.11,-28.38,9.51,-1.40,1.74,-15.56,7.93,0.00,5.16,0.00,0.00,0.00
28,4.62,8.77,-0.43,-16.52,-8.14,-26.90,9.30,-1.41,1.74,-14.91,9.12,0.00,5.14,0.00,0.00,0.00
29,4.08,10.98,-1.78,-10.85,-0.79,8.82,10.10,-1.73,2.89,23.97,-2.42,0.00,5.15,0.00,0.00,0.00
0,3.92,10.00,2.32,-13.60,9.14,15.31,9.51,1.21,2.48,-62.37,17.44,0.00,5.15,0.00,0.00,0.00,2
1,2.50,8.30,0.80,-33.97,-25.17,6.83,9.32,1.29,2.37,-45.76,4.03,0.00,5.16,0.00,0.00,0.00,43
2,2.97,8.08,0.92,-41.85,-50.63,6.00,9.12,1.32,2.21,-47.02,3.02,0.00,5.16,0.00,0.00,0.00,47
3,5.09,8.62,0.48,-64.93,-107.49,6.69,9.36,1.31,1.93,-35.67,-0.84,0.00,5.16,0.00,0.00,0.00
4,5.94,8.07,0.84,-92.21,-119.87,-1.40,9.52,0.99,2.26,-36.13,0.56,0.00,5.15,0.00,0.00,0.00
5,6.40,7.83,0.29,-77.45,-115.54,-34.99,8.85,1.01,2.12,-29.53,-1.26,0.00,5.15,0.00,0.00,0.00
6,6.39,7.53,0.57,-74.79,-97.47,-49.34,8.90,0.99,2.17,-31.54,-1.76,0.00,5.14,0.00,0.00,0.00
7,6.22,7.54,-0.10,-41.44,-60.03,-58.83,9.12,0.86,2.04,-31.97,-1.91,0.00,5.12,0.00,0.00,0.00
8,5.57,8.37,-0.43,-44.87,-32.96,-63.85,9.16,0.66,1.93,-31.42,-1.40,0.00,5.16,0.00,0.00,0.00
9,5.11,8.27,0.49,-29.12,-24.75,-51.18,9.00,0.69,2.12,-29.31,-0.79,0.00,5.15,0.00,0.00,0.00
10,4.86,9.17,-0.20,-18.15,0.15,-60.06,9.48,0.99,2.06,-26.26,0.98,0.00,5.15,0.00,0.00,0.00
