
i,d,l,e
0,4.86,8.91,-1.23,11.03,13.89,-6.69,9.49,-0.86,0.22,4.56,-1.85,0.00,5.16,0.00,0.00,0.00
1,4.92,9.18,-1.07,11.69,15.67,-6.17,9.56,-0.70,0.20,3.73,-1.29,0.00,5.17,0.00,0.00,0.00
2,4.72,9.24,-1.03,9.50,16.29,-4.70,9.60,-0.69,0.40,5.00,-1.86,0.00,5.16,0.00,0.00,0.00
3,4.68,9.07,-1.13,4.79,12.53,-1.88,9.56,-0.81,0.23,5.17,-1.61,0.00,5.15,0.00,0.00,0.00
4,4.59,8.92,-1.07,2.35,7.57,1.06,9.47,-0.97,0.29,4.54,-0.95,0.00,5.16,0.00,0.00,0.00
5,4.61,8.93,-0.96,3.26,4.18,3.29,9.52,-0.86,0.20,3.84,-0.94,0.00,5.15,0.00,0.00,0.00
6,4.63,8.97,-1.02,5.12,5.22,3.34,9.52,-0.82,0.13,2.90,-0.49,0.00,5.16,0.00,0.00,0.00
7,4.70,8.97,-0.99,5.83,6.43,2.40,9.57,-0.80,0.15,2.45,-0.18,0.00,5.17,0.00,0.00,0.00
8,4.57,8.92,-0.95,3.20,5.58,1.08,9.61,-0.75,0.17,2.40,-1.06,0.00,5.15,0.00,0.00,0.00
9,4.52,8.93,-1.03,-0.12,3.20,1.09,9.62,-0.75,0.11,2.61,-1.12,0.00,5.16,0.00,0.00,0.00
10,4.50,8.84,-1.00,-0.29,1.69,1.48,9.57,-0.75,0.23,2.09,-0.39,0.00,5.16,0.00,0.00,0.00
11,4.51,8.98,-1.00,0.73,1.41,0.89,9.56,-0.75,0.20,1.89,0.24,0.00,5.16,0.00,0.00,0.00
12,4.45,8.90,-1.03,0.60,2.08,-0.62,9.54,-0.79,0.21,1.21,1.17,0.00,5.16,0.00,0.00,0.00
13,4.37,9.01,-1.11,-0.42,1.59,-1.13,9.62,-0.83,0.18,0.93,1.69,0.00,5.16,0.00,0.00,0.00
14,4.36,8.90,-1.13,-2.23,-0.71,-0.25,9.57,-0.92,0.28,-0.26,1.87,0.00,5.16,0.00,0.00,0.00
15,4.39,8.88,-1.08,-4.03,-3.79,0.91,9.58,-0.87,0.30,-0.37,-0.08,0.00,5.16,0.00,0.00,0.00
16,4.51,8.84,-1.09,-3.47,-4.35,1.83,9.54,-0.86,0.38,-1.42,0.37,0.00,5.16,0.00,0.00,0.00
17,4.45,8.89,-1.11,-4.67,-2.71,1.05,9.55,-0.79,0.22,-1.95,0.07,0.00,5.15,0.00,0.00,0.00
18,4.41,8.89,-1.12,-7.47,-0.34,0.30,9.66,-0.72,0.22,-3.24,0.51,0.00,5.15,0.00,0.00,0.00
19,4.21,8.89,-1.27,-9.63,-0.56,0.05,9.68,-0.73,0.19,-3.55,0.86,0.00,5.10,0.00,0.00,0.00
20,4.20,8.80,-1.33,-10.35,-2.26,0.40,9.66,-0.72,0.29,-4.12,0.66,0.00,5.16,0.00,0.00,0.00
21,4.24,8.86,-1.36,-9.69,-5.50,1.01,9.66,-0.69,0.21,-4.01,0.11,0.00,5.16,0.00,0.00,0.00
22,4.35,8.81,-1.43,-8.73,-6.59,-0.32,9.60,-0.68,0.21,-3.43,-0.42,0.00,5.16,0.00,0.00,0.00
23,4.39,8.77,-1.43,-8.73,-5.57,-1.69,9.61,-0.72,0.24,-4.16,1.15,0.00,5.16,0.00,0.00,0.00
24,4.47,8.77,-1.36,-7.91,-1.34,-4.25,9.64,-0.67,0.34,-3.71,1.06,0.00,5.09,0.00,0.00,0.00
25,4.50,8.76,-1.33,-6.59,2.95,-5.51,9.64,-0.62,0.32,-3.39,1.01,0.00,5.16,0.00,0.00,0.00
26,4.48,8.82,-1.27,-5.73,5.99,-7.52,9.64,-0.63,0.32,-2.69,0.65,0.00,5.16,0.00,0.00,0.00
27,4.44,8.80,-1.29,-5.86,6.06,-8.42,9.65,-0.71,0.20,-2.26,0.17,0.00,5.15,0.00,0.00,0.00
28,4.40,8.75,-1.20,-6.15,4.82,-9.56,9.63,-0.70,0.26,-2.25,0.31,0.00,5.16,0.00,0.00,0.00
29,4.39,8.94,-1.11,-1.38,1.48,-5.02,9.72,-0.35,0.20,-1.07,0.35,0.00,5.16,0.00,0.00,0.00
0,4.47,8.87,-1.13,-1.17,0.95,-4.31,9.59,-0.52,0.02,-1.30,-1.60,0.00,5.14,0.00,0.00,0.00
1,4.30,8.85,-1.02,0.11,-0.21,-2.96,9.77,-0.63,-0.01,-2.05,-0.74,0.00,5.16,0.00,0.00,0.00
2,4.35,8.84,-1.08,-0.19,-0.63,-3.37,9.66,-0.49,0.10,0.73,-3.93,0.00,5.15,0.00,0.00,0.00
3,4.47,8.87,-1.08,-0.27,0.46,-3.73,9.52,-0.58,0.04,-1.53,-1.51,0.00,5.16,0.00,0.00,0.00
4,4.42,8.86,-1.10,-0.21,0.95,-3.52,9.54,-0.55,-0.09,-1.46,-1.70,0.00,5.16,0.00,0.00,0.00
5,4.42,8.91,-1.19,-1.11,-0.28,-2.81,9.62,-0.54,0.03,-1.69,-1.53,0.00,5.16,0.00,0.00,0.00
6,4.50,8.91,-1.10,0.32,-0.62,-1.47,9.56,-0.52,-0.05,-1.95,-0.59,0.00,5.16,0.00,0.00,0.00
7,4.44,8.98,-1.01,1.08,1.47,-1.75,9.62,-0.60,-0.08,-1.91,-0.35,0.00,5.16,0.00,0.00,0.00
8,4.33,9.03,-1.04,-2.00,-1.88,-0.08,9.69,-0.56,-0.11,-1.44,-0.23,0.00,5.16,0.00,0.00,0.00
9,4.39,9.02,-1.00,-0.92,-0.79,-0.47,9.75,-0.63,-0.10,-2.22,0.37,0.00,5.15,0.00,0.00,0.00
10,4.37,8.96,-1.05,-0.24,1.40,-2.74,9.58,-0.46,-0.05,-0.50,-0.18,0.00,5.15,0.00,0.00,0.00
11,4.35,8.94,-1.01,-0.33,1.60,-2.76,9.64,-0.46,0.04,2.25,-2.35,0.00,5.16,0.00,0.00,0.00
12,4.37,8.97,-0.96,-2.75,2.27,-1.52,9.71,-0.59,-0.20,-0.82,1.59,0.00,5.15,0.00,0.00,0.00
13,4.35,9.00,-1.06,-2.92,1.88,-1.67,9.65,-0.50,-0.09,-1.40,0.77,0.00,5.15,0.00,0.00,0.00
14,4.36,8.97,-1.14,-3.20,0.11,-1.08,9.67,-0.58,-0.14,-1.27,0.72,0.00,5.15,0.00,0.00,0.00
15,4.32,8.97,-1.11,-3.79,0.03,-0.53,9.65,-0.51,-0.10,-1.87,1.10,0.00,5.15,0.00,0.00,0.00
16,4.34,8.92,-1.18,-3.36,0.83,-1.76,9.65,-0.63,0.02,-1.52,0.85,0.00,5.16,0.00,0.00,0.00
17,4.20,8.96,-1.06,-2.90,0.89,-1.79,9.59,-0.59,-0.11,-1.61,0.97,0.00,5.15,0.00,0.00,0.00
18,4.47,8.93,-1.09,-3.24,0.50,-2.18,9.64,-0.66,-0.17,-2.04,0.95,0.00,5.15,0.00,0.00,0.00
19,4.35,8.93,-1.15,-3.27,1.59,-2.23,9.69,-0.66,-0.10,-2.43,1.03,0.00,5.13,0.00,0.00,0.00
20,4.28,8.90,-1.12,-3.97,-1.32,-1.04,9.54,-0.60,-0.07,-2.82,0.55,0.00,5.15,0.00,0.00,0.00
21,4.26,8.89,-1.11,-4.39,-1.56,-0.95,9.69,-0.51,-0.14,-3.26,0.80,0.00,5.15,0.00,0.00,0.00
22,4.33,8.86,-1.08,-4.12,-0.52,-1.76,9.66,-0.54,-0.06,-3.72,1.00,0.00,5.09,0.00,0.00,0.00
23,4.28,8.94,-1.08,-3.18,1.03,-1.90,9.62,-0.52,0.02,-3.69,0.92,0.00,5.15,0.00,0.00,0.00
24,4.46,8.90,-1.12,-1.60,-0.34,-3.63,9.64,-0.57,-0.08,0.84,-2.44,0.00,5.16,0.00,0.00,0.00
25,4.33,8.98,-1.14,-1.25,1.68,-4.28,9.68,-0.51,-0.02,-2.03,0.65,0.00,5.14,0.00,0.00,0.00
26,4.42,8.85,-1.03,-0.96,-1.11,-2.83,9.56,-0.60,-0.07,-1.70,0.64,0.00,5.15,0.00,0.00,0.00
27,4.46,8.91,-0.97,-1.53,-0.82,-2.27,9.64,-0.60,-0.17,-1.86,0.82,0.00,5.16,0.00,0.00,0.00
28,4.46,8.97,-1.02,-1.78,-0.09,-1.73,9.61,-0.57,-0.17,-1.73,1.41,0.00,5.10,0.00,0.00,0.00
29,4.50,9.08,-1.03,-3.01,-0.72,-1.40,9.66,-0.52,-0.13,-1.98,1.48,0.00,5.15,0.00,0.00,0.00
0,4.31,8.90,-1.21,-3.89,-3.20,3.23,9.56,-0.49,0.10,0.40,0.57,0.00,5.16,0.00,0.00,0.00,54
1,4.24,8.84,-1.10,-2.62,-4.45,2.50,9.65,-0.62,-0.06,-0.32,1.58,0.00,5.16,0.00,0.00,0.00
2,4.37,8.90,-1.01,0.61,1.31,-4.31,9.68,-0.43,-0.05,2.31,0.31,0.00,5.16,0.00,0.00,0.00
3,4.43,9.03,-1.03,2.17,7.06,-6.96,9.57,-0.62,0.07,0.89,1.63,0.00,5.15,0.00,0.00,0.00
4,4.54,8.84,-1.06,-1.74,1.69,-3.15,9.57,-0.48,-0.01,2.79,0.97,0.00,5.15,0.00,0.00,0.00
5,4.60,9.12,-1.14,-1.41,-0.64,-0.40,9.54,-0.57,0.04,5.05,-0.08,0.00,5.10,0.00,0.00,0.00
6,4.65,8.90,-0.97,-1.05,8.24,-4.40,9.64,-0.56,0.07,3.52,0.08,0.00,5.16,0.00,0.00,0.00
7,4.49,8.90,-1.04,-2.04,5.79,-0.40,9.59,-0.66,-0.13,3.28,0.76,0.00,5.15,0.00,0.00,0.00
8,4.53,8.85,-0.96,-0.68,6.37,-2.43,9.69,-0.66,0.05,2.53,0.87,0.00,5.15,0.00,0.00,0.00
9,4.42,8.78,-1.11,-0.98,9.13,-1.47,9.65,-0.66,0.03,2.11,0.82,0.00,5.16,0.00,0.00,0.00
10,4.39,8.92,-1.21,-3.99,2.21,2.85,9.55,-0.48,0.15,1.78,0.90,0.00,5.15,0.00,0.00,0.00
11,4.35,8.95,-1.14,-3.38,1.17,1.89,9.58,-0.58,0.13,1.97,0.56,0.00,5.16,0.00,0.00,0.00
12,4.31,8.94,-1.18,-2.00,3.40,-0.40,9.67,-0.63,0.03,2.05,0.02,0.00,5.15,0.00,0.00,0.00
13,4.31,8.71,-1.17,-0.89,6.18,-1.40,9.66,-0.54,0.02,0.66,1.37,0.00,5.12,0.00,0.00,0.00
14,4.22,8.87,-1.15,-1.02,5.56,0.43,9.64,-0.51,0.05,1.05,0.18,0.00,5.15,0.00,0.00,0.00
15,4.29,8.84,-1.21,-2.06,1.98,-1.58,9.52,-0.60,0.00,-0.27,-0.38,0.00,5.16,0.00,0.00,0.00
16,4.18,8.92,-1.31,-0.98,1.63,0.31,9.59,-0.59,-0.06,-0.18,-0.42,0.00,5.16,0.00,0.00,0.00
17,4.22,9.03,-1.16,-0.44,-0.80,0.59,9.60,-0.63,0.07,-0.43,0.02,0.00,5.12,0.00,0.00,0.00
18,4.22,9.08,-1.08,0.33,-0.63,-1.77,9.70,-0.64,0.07,-0.21,-0.23,0.00,5.14,0.00,0.00,0.00
19,4.30,8.97,-1.00,-0.69,0.63,-3.79,9.58,-0.66,-0.04,-0.18,-0.46,0.00,5.15,0.00,0.00,0.00
20,4.35,8.94,-0.97,-0.24,1.55,-5.53,9.58,-0.63,0.03,-0.40,-0.36,0.00,5.11,0.00,0.00,0.00
21,4.32,8.96,-1.02,-3.18,1.08,-4.40,9.63,-0.59,-0.04,-0.68,0.18,0.00,5.15,0.00,0.00,0.00
22,4.36,8.94,-1.07,-4.72,-1.29,-4.34,9.55,-0.60,-0.05,-0.58,0.36,0.00,5.15,0.00,0.00,0.00
23,4.47,8.83,-1.09,-3.47,-0.04,-5.44,9.69,-0.55,0.03,-1.38,0.13,0.00,5.16,0.00,0.00,0.00
24,4.56,8.82,-1.08,-2.59,1.81,-5.02,9.65,-0.57,0.02,-1.31,0.18,0.00,5.15,0.00,0.00,0.00
25,4.49,8.84,-1.12,-4.59,-1.24,-2.81,9.57,-0.46,0.00,-1.88,1.02,0.00,5.16,0.00,0.00,0.00
26,4.51,8.83,-1.18,-3.44,0.68,-3.51,9.68,-0.64,-0.02,-1.88,0.85,0.00,5.14,0.00,0.00,0.00
27,4.49,8.88,-1.14,-3.63,1.89,-1.64,9.66,-0.52,-0.04,-2.15,1.08,0.00,5.15,0.00,0.00,0.00
28,4.45,8.91,-1.14,-4.17,-0.28,-0.50,9.61,-0.47,-0.04,-1.75,0.60,0.00,5.15,0.00,0.00,0.00
29,4.49,9.00,-1.14,-2.15,2.46,-0.49,9.62,-0.49,-0.06,-2.50,1.69,0.00,5.16,0.00,0.00,0.00
0,4.45,8.95,-1.09,-2.36,1.83,0.21,9.68,-0.52,0.01,-1.67,1.09,0.00,5.13,0.00,0.00,0.00
1,4.35,8.90,-0.96,-2.15,0.07,1.79,9.61,-0.49,0.04,-1.61,0.95,0.00,5.15,0.00,0.00,0.00
2,4.32,8.91,-0.94,-2.69,0.64,0.89,9.64,-0.51,-0.05,-1.52,1.07,0.00,5.16,0.00,0.00,0.00
3,4.27,8.86,-1.05,-2.77,1.02,-0.34,9.70,-0.51,-0.06,-1.66,1.11,0.00,5.12,0.00,0.00,0.00
4,4.29,8.89,-1.01,-2.15,1.13,-1.50,9.68,-0.43,-0.02,-1.34,0.92,0.00,5.15,0.00,0.00,0.00
5,4.42,8.98,-1.09,-2.86,0.05,-1.43,9.65,-0.50,-0.06,-0.25,0.21,0.00,5.15,0.00,0.00,0.00
6,4.44,8.96,-1.12,-2.82,0.35,-1.47,9.64,-0.52,-0.02,-0.07,0.56,0.00,5.15,0.00,0.00,0.00
7,4.30,9.00,-0.97,-0.44,2.18,-2.13,9.58,-0.56,0.05,0.49,0.16,0.00,5.15,0.00,0.00,0.00
8,4.39,9.01,-1.04,-0.93,1.82,-2.21,9.57,-0.56,0.07,0.38,0.22,0.00,5.15,0.00,0.00,0.00
9,4.36,8.86,-1.05,-2.09,2.95,-1.98,9.67,-0.57,0.00,0.20,0.50,0.00,5.15,0.00,0.00,0.00
10,4.31,8.83,-1.06,-2.02,1.66,-1.63,9.64,-0.49,0.05,-0.05,0.15,0.00,5.15,0.00,0.00,0.00
11,4.34,8.82,-0.97,-1.59,0.79,-1.17,9.63,-0.53,0.03,-0.04,-0.21,0.00,5.10,0.00,0.00,0.00
12,4.44,8.97,-1.04,-2.13,1.09,-0.98,9.58,-0.57,-0.03,0.08,0.03,0.00,5.16,0.00,0.00,0.00
13,4.43,8.97,-1.08,-2.65,2.72,-1.63,9.56,-0.59,-0.11,-0.05,0.15,0.00,5.15,0.00,0.00,0.00
14,4.44,8.94,-1.07,-2.62,1.94,-1.47,9.65,-0.57,0.01,-0.55,0.36,0.00,5.13,0.00,0.00,0.00
15,4.46,8.95,-1.12,-2.23,1.38,-0.66,9.65,-0.56,-0.03,-0.85,0.87,0.00,5.15,0.00,0.00,0.00
16,4.30,8.84,-1.06,-2.69,2.94,-1.87,9.69,-0.56,0.05,-0.99,0.16,0.00,5.16,0.00,0.00,0.00
17,4.32,8.95,-1.15,-2.89,1.82,-1.31,9.69,-0.57,0.02,-1.69,0.73,0.00,5.15,0.00,0.00,0.00
18,4.28,8.90,-1.18,-2.92,0.02,-1.52,9.63,-0.51,-0.07,-1.42,0.79,0.00,5.11,0.00,0.00,0.00
19,4.35,8.95,-1.14,-1.98,-0.23,-2.13,9.64,-0.48,-0.08,-0.53,-0.05,0.00,5.15,0.00,0.00,0.00
20,4.31,8.90,-1.08,-2.18,1.41,-3.14,9.60,-0.49,-0.11,0.16,0.02,0.00,5.15,0.00,0.00,0.00
21,4.34,8.97,-1.06,-3.25,-0.36,-3.28,9.66,-0.46,0.01,-0.18,-0.15,0.00,5.13,0.00,0.00,0.00
