0,3.70,-4.02,8.63,-99.92,-49.85,133.54,10.91,-1.23,2.11,20.90,-5.01,-1.82,5.16,0.37,1.89,48.15
1,5.59,-4.02,9.50,-107.76,5.51,118.86,9.44,-1.49,2.05,17.01,-3.05,-0.20,5.16,0.40,2.04,48.19
2,4.68,-3.56,7.98,-123.17,73.88,99.04,8.70,-1.69,1.87,9.31,-2.18,1.76,5.16,0.41,2.12,48.24
3,4.46,-3.33,6.84,-115.41,122.27,102.79,8.55,-1.59,1.67,3.44,-3.68,1.64,5.17,0.47,2.45,48.29
4,3.41,-3.43,7.11,-122.47,189.25,104.48,8.89,-1.52,1.69,-0.54,-4.35,-0.76,5.17,0.48,2.50,48.34
5,0.83,-4.49,6.16,-123.12,186.96,117.61,9.30,-1.28,1.52,-5.42,-3.11,-2.36,5.16,0.36,1.84,48.38
6,-1.63,-5.42,5.10,-91.45,136.11,123.82,9.60,-1.25,1.77,-13.15,-2.66,-3.26,5.18,0.52,2.68,48.44
7,-6.65,-7.58,2.57,-21.27,22.39,64.63,9.19,-1.42,1.69,-18.80,-1.70,-5.40,5.16,0.37,1.89,48.48
8,-7.81,-9.04,2.70,80.43,-176.24,-110.50,8.95,-1.44,1.24,-21.85,2.76,-5.43,5.15,0.35,1.81,48.52
9,-8.27,-7.00,-2.05,250.13,-250.14,-250.14,9.00,-1.12,1.82,-26.50,6.00,-4.16,5.17,0.44,2.30,48.57
10,-8.79,5.99,-3.60,250.13,-250.14,-250.14,9.63,-1.07,2.22,-35.84,3.07,-0.92,5.16,0.35,1.79,48.60
11,19.62,10.53,5.40,250.13,-250.14,-250.14,9.81,-1.51,2.26,-44.73,6.85,1.75,5.15,0.36,1.86,48.65
12,18.01,19.62,5.93,171.66,250.13,-250.14,9.66,-1.77,1.37,-40.71,9.39,0.01,5.17,0.42,2.15,48.69
13,14.89,19.62,10.79,-94.70,250.13,-77.44,8.78,-2.33,1.34,-31.18,8.57,-9.22,5.16,0.37,1.89,48.73
14,2.31,11.42,16.53,-250.14,228.75,-14.06,8.07,-2.35,1.47,-41.38,8.37,-17.44,5.16,0.36,1.87,48.77
15,0.63,7.31,17.25,-250.14,57.75,49.85,8.00,-2.06,1.56,-58.44,10.34,-16.75,5.16,0.35,1.79,48.81
16,1.16,5.72,14.74,-250.14,39.18,57.38,8.34,-2.19,1.97,-66.11,7.38,-11.86,5.16,0.35,1.79,48.85
17,2.09,4.56,12.09,-227.34,-6.15,14.66,8.90,-2.33,2.33,-76.02,7.92,-11.89,5.15,0.35,1.81,48.89
18,2.45,2.62,10.38,-173.56,-53.44,-32.80,9.74,-2.51,2.46,-88.90,14.96,-14.02,5.16,0.36,1.84,48.93
19,5.21,2.95,9.39,-161.85,-43.58,-69.27,10.06,-2.49,2.71,-102.59,22.30,-17.31,5.15,0.35,1.79,48.97
20,7.73,3.18,9.35,-165.43,9.67,-98.62,9.40,-2.22,2.74,-112.07,26.49,-20.08,5.16,0.38,1.97,49.01
21,8.90,2.51,8.64,-194.22,111.03,-127.14,8.68,-2.06,2.98,-120.92,26.11,-23.24,5.16,0.36,1.87,49.05
22,8.01,1.23,8.12,-197.48,178.19,-156.71,8.50,-1.89,3.13,-130.60,25.37,-25.56,5.16,0.43,2.19,49.10
23,7.04,0.32,7.85,-175.71,183.13,-169.63,8.86,-1.86,3.19,-139.29,24.54,-27.26,5.16,0.40,2.07,49.14
24,6.00,-0.13,7.94,-152.73,135.05,-155.85,9.31,-1.90,3.40,-146.02,23.79,-28.95,5.16,0.36,1.87,49.18
25,6.65,-0.16,8.48,-149.82,79.44,-140.13,9.28,-2.00,3.47,-153.15,24.66,-29.09,5.15,0.36,1.84,49.22
26,7.45,-0.60,8.48,-138.33,57.39,-135.68,9.12,-1.91,3.66,-161.22,23.50,-30.66,5.17,0.50,2.58,49.28
27,8.45,-1.02,8.75,-134.94,76.32,-141.60,8.96,-1.85,3.93,-166.38,23.11,-32.66,5.16,0.36,1.87,49.32
28,8.18,-1.72,8.10,-132.43,101.56,-149.33,8.83,-1.76,3.86,-169.31,23.98,-33.59,5.16,0.52,2.70,49.38
29,8.00,-2.27,7.61,-125.24,102.39,-149.88,8.72,-1.81,4.01,-171.89,22.90,-34.69,5.18,0.53,2.76,49.44
0,8.39,-2.60,7.62,-116.89,93.36,-147.91,8.66,-1.78,4.11,-172.58,21.11,-35.88,5.17,0.40,2.07,49.49
1,8.53,-3.06,7.19,-119.25,89.69,-141.47,8.85,-1.77,4.16,-171.91,19.68,-37.13,5.16,0.35,1.82,49.53
2,8.81,-3.54,6.72,-125.93,93.40,-123.07,9.17,-1.62,3.96,-171.69,17.73,-37.04,5.16,0.36,1.87,49.57
3,9.01,-4.26,6.44,-117.28,116.77,-113.28,9.50,-1.72,3.82,-173.44,18.29,-37.25,5.15,0.36,1.84,49.61
4,8.82,-4.96,6.32,-100.92,147.49,-112.62,9.48,-1.43,3.80,-172.15,16.47,-39.02,5.16,0.37,1.89,49.65
5,7.90,-5.19,6.35,-90.04,169.52,-112.62,9.30,-1.38,3.91,-170.73,17.37,-39.95,5.17,0.46,2.38,49.70
6,7.41,-5.73,6.69,-87.10,175.88,-106.12,8.97,-1.43,3.65,-169.82,17.27,-39.54,5.16,0.35,1.82,49.74
7,6.86,-6.34,6.71,-76.42,181.79,-108.76,8.82,-1.29,3.40,-166.15,15.18,-40.20,5.16,0.36,1.84,49.78
8,5.98,-6.65,6.71,-68.84,171.85,-106.85,8.67,-1.11,3.25,-161.86,14.02,-39.62,5.16,0.36,1.87,49.82
9,5.26,-6.92,6.80,-57.83,150.23,-101.76,8.63,-0.84,2.99,-157.66,14.25,-38.82,5.16,0.36,1.87,49.86
