0,4.03,0.29,4.75,-93.13,143.02,80.14,9.43,-1.07,1.92,9.35,4.57,-7.79,5.15,0.35,1.79,41.56
1,3.54,-0.04,5.46,-84.76,121.58,62.71,9.62,-1.13,1.84,10.22,4.83,-5.83,5.17,0.41,2.12,41.60
2,2.93,-0.15,5.87,-79.27,98.09,47.11,9.53,-1.01,1.86,11.36,4.05,-4.71,5.16,0.39,2.02,41.65
3,2.93,-0.35,6.63,-74.49,75.46,36.18,9.52,-0.82,1.83,12.56,3.19,-3.33,5.17,0.41,2.10,41.69
4,3.40,-0.55,7.53,-76.27,79.83,29.55,9.36,-0.79,1.78,14.19,3.08,-2.60,5.17,0.45,2.35,41.74
5,2.97,-0.51,7.66,-93.02,100.37,27.08,9.34,-0.93,1.69,14.61,2.11,-1.96,5.17,0.39,2.00,41.78
6,2.08,-0.65,7.37,-95.25,98.95,24.21,9.30,-1.02,1.77,14.98,1.44,-1.48,5.16,0.35,1.82,41.82
7,1.29,-1.18,7.48,-93.79,76.06,21.84,9.35,-1.11,1.87,14.89,1.43,-0.48,5.16,0.36,1.87,41.86
8,1.31,-1.15,8.27,-91.16,65.44,14.68,9.42,-1.24,2.03,14.11,0.40,-0.26,5.16,0.36,1.84,41.90
9,1.66,-0.72,8.88,-100.98,61.76,3.63,9.42,-1.35,1.88,12.13,-0.10,-0.34,5.17,0.38,1.95,41.94
10,1.08,-0.81,9.45,-119.17,54.28,-10.96,9.35,-1.33,1.96,9.54,0.44,-2.15,5.16,0.35,1.82,41.98
11,0.48,-1.48,8.95,-141.34,25.85,-16.56,9.37,-1.27,2.16,8.02,0.07,-3.07,5.16,0.40,2.04,42.02
12,1.00,-1.67,9.42,-160.42,5.69,-14.84,9.39,-1.27,2.07,5.68,-0.25,-2.04,5.16,0.42,2.17,42.07
13,1.28,-1.55,9.43,-177.29,8.27,-18.65,9.34,-1.24,1.91,3.54,0.28,-1.18,5.17,0.46,2.40,42.12
14,0.79,-2.00,9.70,-193.15,15.09,-20.76,9.23,-1.27,2.00,2.18,1.75,-1.37,5.16,0.39,1.99,42.16
15,0.05,-1.55,8.81,-217.38,9.58,-18.24,9.22,-1.14,2.01,2.02,-0.50,-2.59,5.15,0.35,1.81,42.20
16,-1.50,-1.44,6.80,-250.14,-36.76,-5.18,9.14,-1.06,2.04,3.92,0.88,-2.73,5.16,0.38,1.94,42.24
17,-3.28,-1.88,4.62,-250.14,-102.24,7.60,9.10,-0.98,2.06,5.01,2.12,-2.73,5.16,0.36,1.87,42.28
18,-3.00,-2.30,2.15,-250.14,-158.24,12.63,9.04,-0.97,1.89,7.00,3.27,-3.03,5.17,0.38,1.97,42.32
19,-1.71,-2.02,-1.07,-250.14,-180.78,9.70,9.02,-0.91,2.28,7.63,4.37,-3.72,5.16,0.38,1.97,42.36
20,0.95,-0.83,-4.59,-250.14,-139.21,-11.43,9.23,-0.95,2.33,6.45,5.95,-4.27,5.16,0.43,2.19,42.41
21,6.51,-0.69,-12.06,-250.14,0.06,-88.56,9.30,-0.98,2.23,5.50,6.98,-4.98,5.16,0.39,2.02,42.45
22,9.04,-3.97,-17.56,-250.14,155.81,-157.78,9.43,-1.01,2.36,3.11,6.24,-5.86,5.19,0.40,2.08,42.49
23,9.90,-5.37,-19.62,-198.50,250.13,-190.50,9.35,-1.08,2.48,-5.68,8.18,-5.11,5.16,0.40,2.04,42.54
24,7.60,-4.68,-18.88,-15.56,223.47,-106.15,9.25,-1.41,1.95,-17.02,8.66,-2.67,5.21,0.69,3.59,42.61
25,8.72,-5.46,-16.08,101.01,103.37,4.71,9.14,-1.49,2.00,-24.52,6.30,-2.35,5.16,0.39,1.99,42.66
26,10.85,-7.13,-10.94,165.69,125.39,30.03,9.21,-1.71,1.99,-32.03,4.57,-0.85,5.16,0.38,1.97,42.70
27,8.83,-7.47,-7.17,153.07,145.24,32.97,9.37,-1.53,1.86,-35.48,4.33,0.50,5.20,0.52,2.72,42.76
28,6.01,-7.34,-5.46,114.98,110.66,34.07,9.41,-1.21,2.20,-32.22,2.40,0.34,5.17,0.40,2.05,42.80
29,3.84,-8.87,-3.03,105.21,60.24,25.73,9.45,-0.57,2.43,-27.20,1.76,-0.68,5.16,0.36,1.84,42.84
0,5.09,-8.89,-1.30,113.14,38.36,7.85,9.44,-0.19,2.32,-23.95,3.33,-0.71,5.17,0.41,2.10,42.89
1,5.38,-8.48,0.05,117.74,48.14,1.96,9.46,-0.10,2.15,-21.09,4.29,-1.69,5.16,0.62,3.18,42.96
2,5.07,-7.81,0.36,115.38,53.64,1.55,9.44,-0.45,1.94,-18.43,3.22,-2.00,5.16,0.41,2.09,43.00
3,5.32,-6.75,-0.25,96.01,26.75,3.40,9.46,-0.77,2.02,-15.44,0.50,-0.56,5.19,0.43,2.21,43.05
4,5.60,-6.47,-0.42,83.41,-9.98,1.79,9.53,-0.79,2.03,-9.76,-2.47,1.42,5.16,0.38,1.94,43.09
5,6.12,-6.56,0.39,89.20,-21.31,8.19,9.46,-0.68,1.99,-4.27,-3.89,3.24,5.18,0.68,3.52,43.16
6,5.02,-6.75,0.99,91.66,-1.40,20.08,9.33,-0.71,2.05,-2.11,-4.30,3.66,5.17,0.41,2.12,43.20
7,4.86,-5.84,0.38,90.72,-2.71,35.02,9.16,-0.67,2.12,-2.16,-4.62,3.20,5.16,0.43,2.22,43.25
8,4.96,-5.10,-0.15,80.55,-5.84,35.47,9.24,-0.70,2.07,-3.37,-3.95,2.63,5.16,0.38,1.97,43.29
9,5.14,-4.04,-0.36,85.00,-25.94,31.28,9.22,-0.74,2.11,-2.12,-2.85,2.85,5.17,0.41,2.10,43.34
10,4.70,-3.86,-0.14,89.23,-39.24,39.34,9.16,-0.74,2.43,0.02,-2.98,2.29,5.16,0.41,2.09,43.38
11,4.51,-3.68,0.01,102.28,-41.12,44.27,9.18,-0.73,2.42,2.59,-1.61,1.76,5.15,0.39,1.99,43.42
12,4.35,-3.17,0.24,122.51,-33.87,35.05,9.24,-0.69,2.02,3.69,1.56,2.60,5.16,0.52,2.70,43.48
13,3.35,-3.26,0.35,134.84,-20.85,15.26,9.20,-0.70,1.96,5.92,1.82,2.70,5.17,0.41,2.10,43.52
14,2.60,-4.51,0.57,140.23,-22.54,-0.99,9.31,-0.85,2.01,8.45,-0.17,4.57,5.18,0.51,2.66,43.58
15,3.79,-5.84,2.39,176.47,-27.11,-21.98,9.43,-1.01,1.87,7.21,-0.95,7.95,5.17,0.50,2.60,43.63
16,3.35,-4.93,2.71,204.85,-3.92,-45.87,9.27,-1.34,1.98,4.09,-1.02,9.07,5.17,0.39,2.00,43.68
17,2.69,-5.13,2.67,186.17,5.63,-46.85,9.25,-1.28,2.03,1.25,-1.15,8.76,5.16,0.42,2.14,43.72
18,3.20,-6.66,4.83,178.18,-27.18,-63.37,9.40,-1.30,2.25,1.04,-1.56,9.05,5.16,0.40,2.07,43.76
19,2.84,-6.26,5.32,199.57,-29.07,-94.89,9.37,-1.48,2.10,-0.22,-0.88,10.87,5.16,0.40,2.07,43.81
20,2.62,-4.34,5.11,192.48,-53.22,-104.47,9.15,-1.48,2.04,0.05,0.66,9.76,5.16,0.40,2.04,43.85
21,3.82,-3.84,6.47,171.75,-94.37,-104.46,8.99,-1.33,2.10,-1.59,1.74,6.91,5.16,0.36,1.87,43.89
22,5.48,-3.61,8.59,144.66,-100.50,-107.96,9.18,-1.30,2.31,-4.86,3.08,4.40,5.16,0.37,1.89,43.93
23,5.31,-2.86,7.23,108.20,-116.95,-106.36,9.16,-1.47,2.45,-5.51,1.89,4.78,5.16,0.42,2.14,43.98
24,4.59,-2.07,6.05,77.22,-172.47,-104.06,8.98,-1.55,2.31,-6.37,2.94,5.09,5.16,0.36,1.84,44.02
25,6.90,-0.85,5.89,61.93,-215.87,-107.36,9.11,-1.63,2.38,-9.30,4.28,3.06,5.16,0.36,1.84,44.06
26,8.93,-0.65,5.60,48.30,-219.31,-122.08,9.23,-1.67,2.27,-12.66,4.37,2.69,5.17,0.45,2.35,44.11
27,10.16,-0.30,4.81,51.46,-193.33,-140.17,9.29,-1.57,2.22,-16.53,3.21,4.09,5.19,0.43,2.26,44.15
28,11.03,0.73,4.39,60.64,-159.79,-160.18,9.40,-1.57,2.09,-20.85,3.22,5.09,5.15,0.36,1.84,44.19
29,12.22,1.72,4.49,62.10,-128.36,-170.98,9.24,-1.47,2.19,-21.41,5.84,5.09,5.18,0.43,2.23,44.24
0,12.38,2.65,5.75,63.63,-63.37,-175.16,8.95,-1.51,2.42,-22.60,7.80,5.46,5.16,0.36,1.87,44.28
1,12.73,3.69,6.38,67.11,-31.77,-175.30,9.03,-1.51,2.38,-25.27,10.76,5.92,5.16,0.38,1.94,44.32
2,12.29,4.82,6.03,54.37,-14.28,-186.42,9.01,-1.84,2.43,-24.78,12.56,6.54,5.17,0.38,1.95,44.36
3,13.17,5.95,5.65,33.83,10.93,-194.24,8.95,-1.89,2.51,-26.00,11.19,7.64,5.16,0.36,1.87,44.40
4,13.87,6.28,5.94,19.66,22.73,-175.76,8.99,-2.05,2.54,-31.76,6.44,6.91,5.16,0.35,1.82,44.44
5,12.13,6.44,5.95,-3.74,48.37,-141.03,9.13,-2.01,2.20,-32.90,3.57,6.41,5.16,0.36,1.84,44.48
6,10.28,6.49,5.59,-10.63,-2.44,-110.15,9.38,-1.73,2.18,-31.69,-0.89,5.84,5.16,0.37,1.92,44.52
7,9.83,6.67,4.96,-17.79,-82.27,-96.69,9.41,-1.55,1.84,-27.89,-2.78,6.82,5.16,0.38,1.94,44.56
8,12.03,7.01,4.32,-28.76,-127.85,-86.25,8.99,-1.31,2.02,-23.01,2.98,6.60,5.16,0.36,1.87,44.60
9,12.24,6.26,3.58,-44.04,-111.92,-74.55,9.07,-1.09,1.77,-16.44,-1.44,5.88,5.16,0.36,1.87,44.64
