0,3.44,10.36,4.86,23.54,198.52,2.81,8.68,-0.62,0.82,18.44,-1.02,-4.53,5.17,0.43,2.25,111.89
1,1.37,9.79,3.02,18.84,112.10,10.73,8.77,-0.50,1.49,21.78,-2.16,-7.55,5.16,0.40,2.07,111.93
2,0.70,9.00,1.68,1.54,47.56,13.21,9.14,-0.51,1.65,14.73,-3.66,-8.76,5.17,0.39,2.00,111.97
3,0.41,8.28,-0.34,-4.20,-33.06,14.79,9.11,-0.82,0.94,-1.76,-6.15,-7.24,5.18,0.56,2.89,112.03
4,1.37,8.32,-1.35,17.99,-96.27,16.95,9.12,-1.45,0.74,-10.91,-6.40,-1.45,5.17,0.44,2.30,112.08
5,2.47,8.80,-0.54,17.28,-111.62,13.89,9.84,-2.09,0.67,-6.58,-3.60,6.22,5.17,0.36,1.87,112.12
6,2.85,9.33,-0.97,13.47,-100.40,5.26,10.87,-2.46,0.70,-2.73,-7.66,15.53,5.18,0.48,2.48,112.17
7,3.68,9.75,-1.28,8.95,-66.63,-9.50,11.23,-2.97,0.79,-1.88,-9.32,21.34,5.17,0.36,1.85,112.21
8,4.10,9.41,-1.51,-2.74,-27.82,-21.28,9.61,-3.68,0.52,-1.60,-6.60,20.40,5.16,0.36,1.84,112.25
9,4.31,8.92,-1.92,-13.49,17.83,-31.32,8.24,-3.31,0.21,-3.22,-2.02,13.32,5.17,0.43,2.22,112.30
10,4.28,8.57,-1.99,-17.98,46.60,-35.89,8.11,-3.17,0.18,-7.19,0.11,4.66,5.16,0.35,1.79,112.34
11,4.26,8.80,-2.26,-17.63,56.40,-40.22,8.69,-3.48,0.22,-5.94,0.97,0.69,5.15,0.35,1.81,112.38
12,3.96,8.81,-2.22,-11.10,44.53,-45.42,8.88,-3.58,0.32,-4.60,2.57,-1.00,5.16,0.43,2.25,112.42
13,4.11,8.76,-2.22,-1.01,3.61,-51.31,8.58,-3.30,0.34,-4.59,5.22,-4.95,5.17,0.44,2.30,112.47
14,5.19,8.76,-1.84,4.62,-72.53,-44.67,8.20,-2.94,0.43,-4.73,7.59,-11.02,5.16,0.35,1.82,112.51
15,8.13,9.47,0.88,3.95,-129.06,-20.78,7.86,-3.29,0.72,-9.51,8.23,-15.25,5.16,0.39,2.02,112.55
16,8.89,9.60,0.71,-24.26,-114.14,9.87,7.59,-4.36,1.03,-16.92,7.66,-19.30,5.18,0.39,2.03,112.59
17,8.10,9.06,-0.96,-45.91,-62.79,27.83,7.75,-5.64,0.95,-27.70,4.98,-25.77,5.16,0.37,1.92,112.64
18,6.62,8.59,-2.69,-52.85,-12.27,23.56,8.64,-6.37,0.92,-35.30,4.87,-30.73,5.16,0.35,1.82,112.67
19,5.21,7.74,-3.82,-37.60,9.86,11.38,9.95,-4.82,0.33,-24.97,12.08,-22.32,5.16,0.36,1.84,112.71
20,4.67,7.02,-4.47,-24.38,30.30,0.89,10.61,-2.02,0.27,-5.29,14.54,-0.87,5.16,0.37,1.89,112.75
21,4.29,6.86,-4.83,-8.50,27.34,-0.86,10.06,-0.19,0.01,9.95,8.11,12.88,5.16,0.36,1.84,112.79
22,4.32,6.77,-5.24,-1.13,12.53,2.57,9.44,-0.05,-0.24,19.66,2.46,8.97,5.16,0.35,1.82,112.83
23,4.63,6.92,-5.11,6.91,-14.39,5.24,8.98,-1.37,0.05,27.73,3.36,2.30,5.16,0.36,1.84,112.87
24,5.22,7.13,-4.87,16.41,-27.56,3.20,8.44,-2.93,0.49,31.52,2.59,-2.02,5.17,0.36,1.85,112.91
25,6.82,7.28,-3.48,18.47,-24.13,4.32,8.13,-4.04,0.40,30.69,3.24,-1.42,5.17,0.40,2.05,112.95
26,7.99,7.74,-2.68,9.47,10.70,9.56,8.68,-4.97,0.17,28.80,2.88,3.07,5.16,0.42,2.14,113.00
27,8.05,8.33,-1.69,0.06,30.95,19.26,9.71,-4.79,-0.04,24.74,1.85,7.05,5.16,0.40,2.04,113.04
28,7.34,8.85,-1.48,-7.99,49.29,32.09,10.54,-3.14,0.04,19.89,0.08,4.84,5.17,0.44,2.30,113.09
29,6.80,9.43,-1.72,-6.11,88.97,35.65,10.21,-1.12,0.71,12.17,-2.23,-1.75,5.16,0.38,1.94,113.13
0,6.04,9.22,-2.14,-1.69,141.24,14.39,9.75,-0.22,1.43,5.31,-1.08,-8.75,5.16,0.38,1.97,113.17
1,4.75,8.38,-2.25,17.20,164.28,-11.66,10.69,-1.04,1.11,-2.31,-3.27,-13.68,5.18,0.41,2.10,113.22
2,3.57,8.01,-1.39,48.58,146.93,-17.17,11.18,-2.32,0.31,-8.60,-4.42,-16.92,5.16,0.38,1.94,113.26
3,4.30,9.18,-0.08,80.89,134.60,-11.32,10.22,-2.46,0.47,-19.07,0.73,-18.36,5.17,0.41,2.10,113.30
4,7.91,11.32,-0.30,77.79,157.43,-7.27,9.77,-1.78,0.74,-19.85,0.82,-13.37,5.16,0.37,1.92,113.34
5,12.25,12.58,0.68,86.21,217.09,10.98,9.84,-1.26,0.87,-19.61,9.02,-7.12,5.16,0.40,2.07,113.39
6,16.25,15.23,-0.06,93.09,250.13,45.98,9.30,-0.90,0.83,-15.63,12.34,-4.59,5.16,0.38,1.94,113.43
7,16.72,16.93,-2.24,62.91,250.13,119.40,8.58,-0.13,1.25,-13.77,4.53,-5.49,5.16,0.38,1.94,113.47
8,19.33,19.16,0.27,77.07,250.13,217.37,8.21,0.17,1.31,-10.85,10.77,-9.56,5.18,0.49,2.56,113.52
9,18.83,19.62,2.20,50.64,250.13,250.13,8.42,0.37,0.91,-10.66,13.03,-13.27,5.16,0.41,2.09,113.57
10,17.02,19.26,3.59,14.08,250.13,250.13,9.89,-0.36,0.76,-11.02,8.29,-15.56,5.16,0.40,2.07,113.61
11,15.82,17.84,6.20,-18.85,250.13,250.13,9.83,-1.92,0.49,-16.80,8.93,-16.02,5.16,0.40,2.04,113.66
12,14.31,17.51,7.08,-60.61,250.13,250.13,9.48,-2.51,0.45,-18.62,9.44,-11.02,5.16,0.40,2.04,113.70
13,6.73,15.28,5.92,-133.20,250.13,248.58,9.35,-2.64,0.67,-17.93,8.54,-3.76,5.16,0.39,2.02,113.75
14,3.05,12.88,5.10,-193.56,250.13,235.37,9.35,-2.18,0.90,-21.40,13.21,0.27,5.20,0.62,3.23,113.81
15,2.35,10.65,4.10,-225.42,219.00,210.89,9.47,-2.00,0.65,-25.75,13.97,0.60,5.16,0.39,1.99,113.86
