0,12.29,11.33,13.20,-223.71,162.36,-17.10,10.08,-0.17,2.33,-14.79,2.60,17.37,5.16,0.35,1.79,116.09
1,9.94,12.00,13.20,-250.14,155.26,34.79,10.42,0.16,2.29,-7.18,1.39,16.12,5.16,0.40,2.07,116.13
2,9.45,11.47,12.17,-250.14,110.53,120.46,10.56,0.24,2.41,1.64,0.82,13.47,5.17,0.44,2.27,116.18
3,8.35,10.56,9.34,-250.14,70.58,221.32,10.57,0.10,2.45,11.34,0.53,9.11,5.17,0.42,2.15,116.22
4,6.74,8.41,5.77,-250.14,40.04,250.13,10.50,-0.35,2.16,18.52,-0.77,2.81,5.16,0.36,1.87,116.26
5,3.13,7.09,0.29,-250.14,13.63,250.13,10.71,-1.16,1.21,18.10,-5.55,-7.53,5.16,0.37,1.92,116.30
6,-2.80,2.88,-5.73,-250.14,-64.67,250.13,11.28,-2.86,1.67,25.22,-3.88,-17.97,5.16,0.39,2.02,116.35
7,-4.16,1.97,-8.94,-250.14,-179.80,250.13,10.42,-2.62,0.98,18.43,-0.56,-21.44,5.17,0.44,2.30,116.40
8,-8.46,1.60,-19.62,-250.14,-108.78,250.13,9.91,-1.95,0.50,17.92,-0.78,-21.80,5.16,0.39,1.99,116.44
9,-15.94,3.99,-19.62,-250.14,-64.18,250.13,9.55,-1.09,0.42,19.30,-8.42,-20.08,5.16,0.35,1.79,116.48
10,-14.57,9.82,-19.62,-58.13,65.71,-22.36,9.37,0.28,0.53,14.92,-18.50,-15.03,5.17,0.41,2.10,116.53
11,-13.98,4.72,-19.62,250.13,104.98,-196.99,7.93,0.84,0.99,10.38,-19.74,-6.40,5.17,0.42,2.15,116.57
12,-8.50,1.93,-19.62,250.13,153.11,-250.14,6.81,0.33,1.20,-1.16,-15.05,3.31,5.17,0.41,2.10,116.62
13,-3.21,-1.40,-17.85,250.13,158.34,-250.14,6.54,-1.26,0.19,-10.63,-12.83,5.69,5.18,0.50,2.58,116.67
14,-2.13,0.80,-13.03,250.13,147.18,-250.14,7.95,-2.40,0.79,-16.38,-8.60,0.01,5.17,0.45,2.35,116.73
15,-1.66,1.91,-8.56,250.13,25.62,-250.14,9.12,-2.48,0.75,-22.86,-2.10,-9.26,5.17,0.38,1.95,116.77
16,3.29,6.25,-4.82,250.13,-33.20,-250.14,8.76,-1.75,0.68,-31.27,2.08,-15.13,5.16,0.45,2.35,116.82
17,6.93,8.03,-0.28,250.13,-14.55,-250.14,8.32,-0.78,0.91,-35.29,0.76,-18.02,5.16,0.41,2.09,116.86
18,9.77,12.75,4.13,250.13,7.18,-231.81,11.62,0.56,0.81,-37.59,-9.13,-27.74,5.16,0.41,2.09,116.91
19,9.92,19.62,10.62,250.13,87.03,-193.98,13.08,1.14,-0.27,-33.98,-18.70,-26.08,5.16,0.37,1.92,116.95
20,3.00,19.62,19.62,250.13,-62.11,-146.05,10.38,0.18,0.15,-22.53,-15.53,-9.64,5.17,0.38,1.95,116.99
21,7.36,19.62,19.62,250.13,-245.78,-69.74,9.02,-0.71,1.48,-19.16,-11.89,-5.18,5.16,0.41,2.09,117.04
22,19.36,19.62,19.62,-170.50,-135.53,19.99,10.56,-1.40,1.94,-22.31,-5.69,-4.68,5.17,0.40,2.05,117.09
23,12.62,17.71,11.00,-250.14,83.96,87.01,11.86,-1.99,2.10,-28.83,2.55,5.34,5.20,0.63,3.25,117.15
24,8.89,14.60,5.95,-250.14,115.70,138.27,11.17,-2.39,1.55,-37.69,12.02,10.23,5.16,0.40,2.04,117.20
25,7.25,10.15,4.98,-250.14,62.35,173.24,9.50,-1.81,1.30,-50.58,18.60,7.92,5.17,0.39,2.02,117.24
26,5.66,7.29,2.47,-250.14,-30.92,241.09,8.76,-1.35,1.39,-61.21,23.58,6.28,5.17,0.39,2.00,117.29
27,5.36,5.12,1.64,-250.14,-156.92,250.13,8.06,-1.03,1.44,-78.58,31.56,0.82,5.19,0.61,3.17,117.35
28,5.95,5.15,0.45,-250.14,-194.67,250.13,7.91,-0.37,1.42,-70.56,36.30,-2.15,5.16,0.39,2.02,117.40
29,5.72,5.36,-0.97,-250.14,-153.76,250.13,9.20,0.75,1.28,-49.61,12.05,1.36,5.17,0.38,1.97,117.44
0,0.92,7.13,-0.64,-250.14,-61.21,250.13,10.54,1.03,1.18,-25.17,-1.23,9.50,5.20,0.62,3.20,117.51
1,-3.93,11.11,-4.46,-250.14,-23.82,250.13,9.72,0.41,0.66,-6.37,-0.24,15.02,5.17,0.39,2.00,117.55
2,-17.59,19.62,-19.62,-250.14,-106.46,250.13,8.28,-0.61,0.16,2.63,-0.59,15.03,5.17,0.38,1.97,117.60
3,-19.17,18.63,-19.62,-250.14,-158.54,250.13,7.87,-0.90,0.76,10.69,-4.56,18.30,5.17,0.39,2.02,117.64
4,-15.89,13.57,-19.62,-250.14,36.70,57.85,8.12,-0.33,0.85,14.41,-11.71,25.35,5.16,0.40,2.04,117.68
5,-11.53,11.78,-17.55,122.11,195.47,-52.76,8.53,-0.19,0.93,11.59,-12.12,32.11,5.16,0.39,2.02,117.73
6,-7.59,10.57,-17.71,182.66,215.27,-65.73,8.92,-1.38,0.66,-0.92,-10.18,26.76,5.16,0.39,1.99,117.77
7,-6.27,2.50,-15.64,141.21,136.33,-76.92,9.70,-2.88,0.74,-10.71,-3.54,14.63,5.16,0.40,2.07,117.82
8,-3.02,-2.99,-11.67,122.38,58.13,-104.37,9.53,-3.83,1.39,-10.17,6.32,4.36,5.19,0.46,2.38,117.87
9,-0.49,-4.92,-9.69,92.64,16.07,-109.69,9.41,-3.35,1.23,-3.41,8.21,1.49,5.17,0.39,2.00,117.91
10,1.70,-5.08,-9.03,60.14,24.35,-88.74,10.05,-2.13,1.26,7.93,4.85,1.51,5.16,0.42,2.14,117.96
