0,4.86,2.37,5.27,-46.02,-11.02,104.15,9.27,-1.94,1.69,-14.78,3.65,2.47,5.16,0.35,1.79,58.59
1,5.15,1.64,7.24,-78.15,-33.95,164.10,9.36,-1.84,2.04,-14.73,3.15,3.53,5.17,0.40,2.07,58.64
2,8.63,3.33,10.13,-122.06,-55.98,209.76,9.26,-1.17,1.20,-16.52,8.86,5.89,5.16,0.40,2.04,58.68
3,11.48,3.22,11.97,-151.18,-4.38,212.98,9.28,-0.77,1.16,-15.05,10.90,5.50,5.16,0.40,2.07,58.72
4,10.54,0.95,11.92,-158.06,55.37,190.63,9.06,-1.01,2.16,-11.83,6.31,5.42,5.17,0.43,2.25,58.77
5,8.12,0.53,9.18,-164.73,6.15,201.25,9.07,-0.48,1.78,-12.08,4.43,7.02,5.17,0.44,2.30,58.82
6,9.33,2.18,10.17,-218.11,-44.21,227.76,9.15,-0.28,1.53,-9.96,3.57,8.69,5.18,0.42,2.15,58.86
7,9.96,1.37,9.86,-250.14,-26.44,248.65,9.04,-0.64,1.80,-9.92,0.24,10.54,5.16,0.43,2.19,58.91
8,9.15,0.68,10.52,-250.14,14.91,233.34,8.85,-1.15,2.19,-12.17,-4.25,12.63,5.17,0.40,2.07,58.95
9,10.67,0.03,12.01,-250.14,-2.08,226.79,9.00,-1.48,1.77,-14.58,-2.91,15.64,5.16,0.41,2.12,59.00
10,11.29,-2.80,12.01,-250.14,23.94,239.16,9.47,-2.06,1.70,-15.63,-1.25,20.34,5.17,0.43,2.20,59.05
11,9.85,-6.00,11.12,-250.14,-0.70,202.76,9.57,-2.22,1.81,-14.47,-5.36,22.56,5.16,0.38,1.97,59.09
12,9.07,-7.39,9.68,-250.14,-2.96,173.34,9.62,-1.85,1.30,-11.66,-4.18,22.79,5.16,0.40,2.04,59.13
13,7.41,-8.09,10.16,-250.14,69.00,145.24,9.58,-1.67,1.14,-5.70,-3.81,21.74,5.16,0.40,2.04,59.18
14,3.97,-7.51,6.67,-250.14,65.71,109.99,9.38,-1.71,1.30,2.96,-2.92,18.26,5.16,0.43,2.25,59.22
15,-1.07,-8.87,-0.45,-235.93,-62.36,71.08,9.36,-1.59,1.08,7.95,-4.50,13.92,5.16,0.41,2.12,59.27
16,8.15,-10.76,-2.75,-15.22,-250.14,90.50,9.53,-2.04,1.32,9.85,-5.44,11.65,5.16,0.61,3.13,59.34
17,14.18,-11.04,5.20,-57.36,24.39,67.83,9.25,-2.37,1.33,14.27,-6.47,7.91,5.16,0.41,2.12,59.38
18,3.20,-8.59,0.88,-3.83,155.15,42.59,9.42,-2.55,1.39,16.40,-4.24,5.08,5.19,0.65,3.37,59.45
19,2.38,-9.78,0.48,32.73,32.11,32.11,9.52,-2.91,1.83,10.38,-1.84,2.39,5.17,0.40,2.07,59.50
20,8.44,-10.00,2.70,104.60,-85.77,11.74,8.97,-3.40,1.62,3.95,0.72,1.72,5.16,0.39,2.02,59.54
21,4.81,-11.19,4.64,46.17,-0.02,-33.47,8.48,-2.94,1.22,8.77,1.79,1.39,5.18,0.58,3.01,59.60
22,6.01,-10.06,4.08,36.56,-9.26,-52.15,8.74,-2.27,1.54,11.92,0.96,-0.84,5.17,0.41,2.12,59.65
23,5.59,-7.77,1.99,53.92,-13.27,-108.35,9.22,-2.30,2.02,7.33,1.03,-6.21,5.17,0.38,1.95,59.69
24,2.30,-7.68,-1.27,15.02,134.15,-166.29,9.63,-2.23,1.98,5.27,3.02,-10.70,5.18,0.53,2.76,59.75
25,-0.78,-4.52,-4.39,179.33,236.01,-220.05,9.51,-1.69,1.32,9.24,4.54,-11.44,5.16,0.42,2.14,59.79
26,2.09,-2.70,-1.07,250.13,118.02,-203.68,9.24,-1.44,1.78,7.66,1.68,-11.79,5.16,0.39,1.99,59.84
27,6.85,-3.74,4.85,250.13,89.09,-192.24,9.28,-1.85,2.12,1.81,1.08,-12.92,5.16,0.40,2.04,59.88
28,7.61,-3.36,8.16,250.13,97.31,-210.13,9.28,-2.49,1.77,-4.24,4.47,-11.74,5.16,0.40,2.04,59.92
29,5.59,-1.35,6.82,250.13,65.42,-225.92,9.14,-2.61,1.35,-5.97,4.79,-7.56,5.17,0.38,1.97,59.97
0,5.07,0.35,6.51,250.13,-12.50,-229.28,9.14,-2.44,1.60,-6.51,3.62,-4.48,5.17,0.38,1.95,60.01
1,4.06,1.31,6.11,250.13,-24.34,-221.09,9.51,-1.96,1.86,-6.73,0.69,-3.51,5.16,0.43,2.22,60.06
2,3.03,1.65,3.84,250.13,13.78,-195.21,9.67,-1.54,1.52,-7.34,0.34,-3.33,5.16,0.37,1.92,60.09
3,1.37,1.09,2.34,250.13,-31.98,-145.45,9.41,-1.38,1.59,-10.15,-0.94,-4.28,5.18,0.40,2.05,60.14
4,3.85,2.68,4.20,250.13,-121.76,-93.04,9.32,-1.36,1.84,-9.41,-0.37,-4.77,5.16,0.38,1.94,60.18
5,5.06,1.87,4.37,167.62,-114.47,-67.63,9.32,-1.41,1.77,-3.44,2.76,-4.92,5.16,0.41,2.09,60.23
6,3.39,2.66,3.92,71.58,-77.53,-61.81,9.35,-1.40,1.29,-0.63,3.71,-4.04,5.16,0.38,1.97,60.26
7,6.16,3.40,3.01,36.89,-93.67,-12.69,9.37,-1.71,1.24,-2.31,3.15,-3.72,5.16,0.38,1.97,60.31
8,6.66,4.27,5.08,0.52,-71.15,46.85,9.44,-1.92,1.31,-3.13,2.64,-5.04,5.18,0.52,2.68,60.36
9,7.91,3.23,5.00,-41.26,-63.91,113.37,9.32,-1.89,1.31,-1.86,2.27,-5.92,5.18,0.49,2.56,60.42
10,8.14,2.46,4.88,-145.86,-62.83,151.11,9.20,-1.81,1.26,-3.54,2.98,-5.63,5.16,0.40,2.04,60.46
11,8.61,-0.78,4.34,-166.85,-103.88,172.20,9.21,-1.66,1.49,-2.50,2.95,-3.79,5.17,0.39,2.00,60.50
12,16.68,-8.55,1.83,-125.21,-199.15,207.34,9.30,-1.56,1.50,0.41,4.37,-2.37,5.17,0.39,2.00,60.54
13,11.81,-1.73,3.54,-176.46,-139.61,234.48,9.22,-1.33,1.31,1.52,6.93,-1.12,5.16,0.39,1.99,60.59
14,13.97,-1.38,4.66,-160.88,-29.69,250.13,9.44,-1.36,1.55,0.14,6.08,-1.17,5.17,0.55,2.86,60.65
15,10.63,-2.44,7.01,-150.34,-6.96,250.13,9.54,-1.85,1.62,-4.13,3.31,-1.95,5.16,0.35,1.79,60.69
16,13.16,-3.94,7.93,-187.89,7.66,250.13,9.46,-2.05,1.66,-7.77,2.75,-1.18,5.16,0.38,1.94,60.73
17,14.93,-3.90,9.47,-194.76,77.05,250.13,9.35,-1.92,1.69,-7.76,1.64,-0.47,5.18,0.48,2.48,60.78
